Chinese_score,top_k_avg_scores,year,Type
0.1941522378994999,0.1637325525062604,1830,Warmth
-0.18990892496162806,-0.1069167346283271,1840,Warmth
0.025019655359210198,0.061365122299854406,1850,Warmth
0.06804158488669736,0.09220176801268642,1860,Warmth
0.04548405524310321,0.023667919358115398,1870,Warmth
-0.15870837178390987,0.047664841782293424,1880,Warmth
0.18662161877288588,0.23927959005158916,1890,Warmth
0.13498772781586446,0.22728051677954744,1900,Warmth
0.020226318532101,0.07407402681463991,1910,Warmth
0.038453178906158424,0.013874130775211088,1920,Warmth
-0.17129056988705021,-0.1168308302780089,1930,Warmth
0.15688868358600178,-0.09081273717052103,1940,Warmth
-0.1401377857067455,0.057729942037687124,1950,Warmth
0.0015049494143988397,-0.08625222906357069,1960,Warmth
0.31980845262828944,0.19600444229775474,1970,Warmth
0.3416679262371535,0.2456338411827404,1980,Warmth
0.3573754443684474,0.14871629600665878,1990,Warmth
0.48338484989158903,0.4191979654350936,2000,Warmth
